order_number,product_name,lock_time,config_version,attribute,value,value_code,code,included
SO738352334377844,智己LS8 66 Ultra 科技旗舰大五座,2026-05-09 16:22:28,科技旗舰大五座 66 Ultra,全线控转向系统,否,N,N,False
SO738352334377844,智己LS8 66 Ultra 科技旗舰大五座,2026-05-09 16:22:28,科技旗舰大五座 66 Ultra,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO738352334377844,智己LS8 66 Ultra 科技旗舰大五座,2026-05-09 16:22:28,科技旗舰大五座 66 Ultra,已选,奢华智选包,Pro,Pro,True
SO738352334377844,智己LS8 66 Ultra 科技旗舰大五座,2026-05-09 16:22:28,科技旗舰大五座 66 Ultra,IM 智控地暖系统,否,N,N,False
SO738445868253696,智己LS8 66 Ultra 奢享大六座,2026-04-16 20:48:48,奢享大六座 66 Ultra,方向盘,全幅柔感瞬热方向盘,Full,Full,True
SO738445868253696,智己LS8 66 Ultra 奢享大六座,2026-04-16 20:48:48,奢享大六座 66 Ultra,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO738445868253696,智己LS8 66 Ultra 奢享大六座,2026-04-16 20:48:48,奢享大六座 66 Ultra,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO738445868253696,智己LS8 66 Ultra 奢享大六座,2026-04-16 20:48:48,奢享大六座 66 Ultra,全线控转向系统,否,N,N,False
SO738445868253696,智己LS8 66 Ultra 奢享大六座,2026-04-16 20:48:48,奢享大六座 66 Ultra,外饰,乔戈里银,EX1-SSA,EX1-SSA,True
SO738445868253696,智己LS8 66 Ultra 奢享大六座,2026-04-16 20:48:48,奢享大六座 66 Ultra,已选,奢华智选包,Pro,Pro,True
SO738445868253696,智己LS8 66 Ultra 奢享大六座,2026-04-16 20:48:48,奢享大六座 66 Ultra,IM 智控地暖系统,否,N,N,False
SO738631814021560,智己LS8 52 Max+ 科技旗舰大五座,2026-08-01 18:47:12,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,否,N,N,False
SO738631814021560,智己LS8 52 Max+ 科技旗舰大五座,2026-08-01 18:47:12,科技旗舰大五座 52 Max+,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO738631814021560,智己LS8 52 Max+ 科技旗舰大五座,2026-08-01 18:47:12,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO738631814021560,智己LS8 52 Max+ 科技旗舰大五座,2026-08-01 18:47:12,科技旗舰大五座 52 Max+,内饰,大象灰米,IN2-AMA,IN2-AMA,True
SO738631814021560,智己LS8 52 Max+ 科技旗舰大五座,2026-08-01 18:47:12,科技旗舰大五座 52 Max+,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO738631814021560,智己LS8 52 Max+ 科技旗舰大五座,2026-08-01 18:47:12,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO738631814021560,智己LS8 52 Max+ 科技旗舰大五座,2026-08-01 18:47:12,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO738780674920454,智己LS8 66 Ultra 科技旗舰大五座,2026-04-23 18:24:38,科技旗舰大五座 66 Ultra,21.5英寸二排观影屏,否,N,N,False
SO738780674920454,智己LS8 66 Ultra 科技旗舰大五座,2026-04-23 18:24:38,科技旗舰大五座 66 Ultra,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO738780674920454,智己LS8 66 Ultra 科技旗舰大五座,2026-04-23 18:24:38,科技旗舰大五座 66 Ultra,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO738780674920454,智己LS8 66 Ultra 科技旗舰大五座,2026-04-23 18:24:38,科技旗舰大五座 66 Ultra,内饰,大象灰棕,IN3-ASA,IN3-ASA,True
SO738780674920454,智己LS8 66 Ultra 科技旗舰大五座,2026-04-23 18:24:38,科技旗舰大五座 66 Ultra,全线控转向系统,否,N,N,False
SO738780674920454,智己LS8 66 Ultra 科技旗舰大五座,2026-04-23 18:24:38,科技旗舰大五座 66 Ultra,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO738780674920454,智己LS8 66 Ultra 科技旗舰大五座,2026-04-23 18:24:38,科技旗舰大五座 66 Ultra,已选,奢华智选包,Pro,Pro,True
SO738780674920454,智己LS8 66 Ultra 科技旗舰大五座,2026-04-23 18:24:38,科技旗舰大五座 66 Ultra,IM 智控地暖系统,否,N,N,False
SO738811610394418,智己LS8 66 Ultra 科技旗舰大五座,2026-04-16 22:42:14,科技旗舰大五座 66 Ultra,21.5英寸二排观影屏,是,Y,Y,True
SO738811610394418,智己LS8 66 Ultra 科技旗舰大五座,2026-04-16 22:42:14,科技旗舰大五座 66 Ultra,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO738811610394418,智己LS8 66 Ultra 科技旗舰大五座,2026-04-16 22:42:14,科技旗舰大五座 66 Ultra,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO738811610394418,智己LS8 66 Ultra 科技旗舰大五座,2026-04-16 22:42:14,科技旗舰大五座 66 Ultra,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO738811610394418,智己LS8 66 Ultra 科技旗舰大五座,2026-04-16 22:42:14,科技旗舰大五座 66 Ultra,全线控转向系统,否,N,N,False
SO738811610394418,智己LS8 66 Ultra 科技旗舰大五座,2026-04-16 22:42:14,科技旗舰大五座 66 Ultra,外饰,帕米尔灰,EX1-AEG,EX1-AEG,True
SO738811610394418,智己LS8 66 Ultra 科技旗舰大五座,2026-04-16 22:42:14,科技旗舰大五座 66 Ultra,已选,奢华智选包,Pro,Pro,True
SO738811610394418,智己LS8 66 Ultra 科技旗舰大五座,2026-04-16 22:42:14,科技旗舰大五座 66 Ultra,IM 智控地暖系统,否,N,N,False
SO739010683769496,智己LS8 52 Max+ 科技旗舰大五座,2026-04-18 19:29:14,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,否,N,N,False
SO739010683769496,智己LS8 52 Max+ 科技旗舰大五座,2026-04-18 19:29:14,科技旗舰大五座 52 Max+,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO739010683769496,智己LS8 52 Max+ 科技旗舰大五座,2026-04-18 19:29:14,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO739010683769496,智己LS8 52 Max+ 科技旗舰大五座,2026-04-18 19:29:14,科技旗舰大五座 52 Max+,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO739010683769496,智己LS8 52 Max+ 科技旗舰大五座,2026-04-18 19:29:14,科技旗舰大五座 52 Max+,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO739010683769496,智己LS8 52 Max+ 科技旗舰大五座,2026-04-18 19:29:14,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO739010683769496,智己LS8 52 Max+ 科技旗舰大五座,2026-04-18 19:29:14,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO739171044966015,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 22:37:17,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,是,Y,Y,True
SO739171044966015,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 22:37:17,科技旗舰大五座 52 Max+,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO739171044966015,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 22:37:17,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO739171044966015,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 22:37:17,科技旗舰大五座 52 Max+,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO739171044966015,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 22:37:17,科技旗舰大五座 52 Max+,外饰,阿尔卑斯白,EX1-WSE,EX1-WSE,True
SO739171044966015,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 22:37:17,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO739171044966015,智己LS8 52 Max+ 科技旗舰大五座,2026-04-16 22:37:17,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO739281721858153,智己LS8 52 Max+ 科技旗舰大五座,2026-04-17 21:20:37,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,否,N,N,False
SO739281721858153,智己LS8 52 Max+ 科技旗舰大五座,2026-04-17 21:20:37,科技旗舰大五座 52 Max+,方向盘,全幅柔感瞬热方向盘,Full,Full,True
SO739281721858153,智己LS8 52 Max+ 科技旗舰大五座,2026-04-17 21:20:37,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO739281721858153,智己LS8 52 Max+ 科技旗舰大五座,2026-04-17 21:20:37,科技旗舰大五座 52 Max+,内饰,大象灰棕,IN3-ASA,IN3-ASA,True
SO739281721858153,智己LS8 52 Max+ 科技旗舰大五座,2026-04-17 21:20:37,科技旗舰大五座 52 Max+,外饰,阿尔卑斯白,EX1-WSE,EX1-WSE,True
SO739281721858153,智己LS8 52 Max+ 科技旗舰大五座,2026-04-17 21:20:37,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO739281721858153,智己LS8 52 Max+ 科技旗舰大五座,2026-04-17 21:20:37,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO739442878470990,智己LS8 52 Max+ 奢享大六座,2026-05-03 18:56:21,奢享大六座 52 Max+,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO739442878470990,智己LS8 52 Max+ 奢享大六座,2026-05-03 18:56:21,奢享大六座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO739442878470990,智己LS8 52 Max+ 奢享大六座,2026-05-03 18:56:21,奢享大六座 52 Max+,内饰,大象灰棕,IN3-ASA,IN3-ASA,True
SO739442878470990,智己LS8 52 Max+ 奢享大六座,2026-05-03 18:56:21,奢享大六座 52 Max+,外饰,乔戈里银,EX1-SSA,EX1-SSA,True
SO739442878470990,智己LS8 52 Max+ 奢享大六座,2026-05-03 18:56:21,奢享大六座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO739442878470990,智己LS8 52 Max+ 奢享大六座,2026-05-03 18:56:21,奢享大六座 52 Max+,IM 智控地暖系统,否,N,N,False
SO739581659060523,智己LS8 52 Max+ 奢享大六座,2026-05-05 21:42:36,奢享大六座 52 Max+,方向盘,全幅柔感瞬热方向盘,Full,Full,True
SO739581659060523,智己LS8 52 Max+ 奢享大六座,2026-05-05 21:42:36,奢享大六座 52 Max+,轮毂,20英寸星刃十辐运动轮辋,SD-TI20-J,SD-TI20-J,True
SO739581659060523,智己LS8 52 Max+ 奢享大六座,2026-05-05 21:42:36,奢享大六座 52 Max+,内饰,大象灰米,IN2-AMA,IN2-AMA,True
SO739581659060523,智己LS8 52 Max+ 奢享大六座,2026-05-05 21:42:36,奢享大六座 52 Max+,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO739581659060523,智己LS8 52 Max+ 奢享大六座,2026-05-05 21:42:36,奢享大六座 52 Max+,已选,超远距高精度激光雷达,Stand,Stand,True
SO739581659060523,智己LS8 52 Max+ 奢享大六座,2026-05-05 21:42:36,奢享大六座 52 Max+,IM 智控地暖系统,否,N,N,False
SO739687700057019,智己LS8 52 Max+ 科技旗舰大五座,2026-04-29 17:18:07,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,否,N,N,False
SO739687700057019,智己LS8 52 Max+ 科技旗舰大五座,2026-04-29 17:18:07,科技旗舰大五座 52 Max+,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO739687700057019,智己LS8 52 Max+ 科技旗舰大五座,2026-04-29 17:18:07,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO739687700057019,智己LS8 52 Max+ 科技旗舰大五座,2026-04-29 17:18:07,科技旗舰大五座 52 Max+,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO739687700057019,智己LS8 52 Max+ 科技旗舰大五座,2026-04-29 17:18:07,科技旗舰大五座 52 Max+,外饰,帕米尔灰,EX1-AEG,EX1-AEG,True
SO739687700057019,智己LS8 52 Max+ 科技旗舰大五座,2026-04-29 17:18:07,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO739687700057019,智己LS8 52 Max+ 科技旗舰大五座,2026-04-29 17:18:07,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO739707131121116,智己LS8 66 Ultra 科技旗舰大五座,2026-04-17 20:16:31,科技旗舰大五座 66 Ultra,21.5英寸二排观影屏,否,N,N,False
SO739707131121116,智己LS8 66 Ultra 科技旗舰大五座,2026-04-17 20:16:31,科技旗舰大五座 66 Ultra,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO739707131121116,智己LS8 66 Ultra 科技旗舰大五座,2026-04-17 20:16:31,科技旗舰大五座 66 Ultra,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO739707131121116,智己LS8 66 Ultra 科技旗舰大五座,2026-04-17 20:16:31,科技旗舰大五座 66 Ultra,内饰,大象灰棕,IN3-ASA,IN3-ASA,True
SO739707131121116,智己LS8 66 Ultra 科技旗舰大五座,2026-04-17 20:16:31,科技旗舰大五座 66 Ultra,全线控转向系统,否,N,N,False
SO739707131121116,智己LS8 66 Ultra 科技旗舰大五座,2026-04-17 20:16:31,科技旗舰大五座 66 Ultra,外饰,帕米尔灰,EX1-AEG,EX1-AEG,True
SO739707131121116,智己LS8 66 Ultra 科技旗舰大五座,2026-04-17 20:16:31,科技旗舰大五座 66 Ultra,已选,奢华智选包,Pro,Pro,True
SO739707131121116,智己LS8 66 Ultra 科技旗舰大五座,2026-04-17 20:16:31,科技旗舰大五座 66 Ultra,IM 智控地暖系统,否,N,N,False
SO739750161986621,智己LS8 52 Max+ 科技旗舰大五座,2026-04-26 23:58:19,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,否,N,N,False
SO739750161986621,智己LS8 52 Max+ 科技旗舰大五座,2026-04-26 23:58:19,科技旗舰大五座 52 Max+,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO739750161986621,智己LS8 52 Max+ 科技旗舰大五座,2026-04-26 23:58:19,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO739750161986621,智己LS8 52 Max+ 科技旗舰大五座,2026-04-26 23:58:19,科技旗舰大五座 52 Max+,内饰,大象灰米,IN2-AMA,IN2-AMA,True
SO739750161986621,智己LS8 52 Max+ 科技旗舰大五座,2026-04-26 23:58:19,科技旗舰大五座 52 Max+,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO739750161986621,智己LS8 52 Max+ 科技旗舰大五座,2026-04-26 23:58:19,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO739750161986621,智己LS8 52 Max+ 科技旗舰大五座,2026-04-26 23:58:19,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO739785259231632,智己LS8 52 Max+ 奢享大六座,2026-04-16 22:25:08,奢享大六座 52 Max+,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO739785259231632,智己LS8 52 Max+ 奢享大六座,2026-04-16 22:25:08,奢享大六座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO739785259231632,智己LS8 52 Max+ 奢享大六座,2026-04-16 22:25:08,奢享大六座 52 Max+,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO739785259231632,智己LS8 52 Max+ 奢享大六座,2026-04-16 22:25:08,奢享大六座 52 Max+,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO739785259231632,智己LS8 52 Max+ 奢享大六座,2026-04-16 22:25:08,奢享大六座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO739785259231632,智己LS8 52 Max+ 奢享大六座,2026-04-16 22:25:08,奢享大六座 52 Max+,IM 智控地暖系统,否,N,N,False
SO739934360564368,智己LS8 52 Max+ 科技旗舰大五座,2026-05-19 16:22:59,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,否,N,N,False
SO739934360564368,智己LS8 52 Max+ 科技旗舰大五座,2026-05-19 16:22:59,科技旗舰大五座 52 Max+,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO739934360564368,智己LS8 52 Max+ 科技旗舰大五座,2026-05-19 16:22:59,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO739934360564368,智己LS8 52 Max+ 科技旗舰大五座,2026-05-19 16:22:59,科技旗舰大五座 52 Max+,内饰,大象灰米,IN2-AMA,IN2-AMA,True
SO739934360564368,智己LS8 52 Max+ 科技旗舰大五座,2026-05-19 16:22:59,科技旗舰大五座 52 Max+,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO739934360564368,智己LS8 52 Max+ 科技旗舰大五座,2026-05-19 16:22:59,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO739934360564368,智己LS8 52 Max+ 科技旗舰大五座,2026-05-19 16:22:59,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO740022503958924,智己LS8 52 Max+ 奢享大六座,2026-04-16 20:46:38,奢享大六座 52 Max+,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO740022503958924,智己LS8 52 Max+ 奢享大六座,2026-04-16 20:46:38,奢享大六座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO740022503958924,智己LS8 52 Max+ 奢享大六座,2026-04-16 20:46:38,奢享大六座 52 Max+,内饰,大象灰棕,IN3-ASA,IN3-ASA,True
SO740022503958924,智己LS8 52 Max+ 奢享大六座,2026-04-16 20:46:38,奢享大六座 52 Max+,外饰,帕米尔灰,EX1-AEG,EX1-AEG,True
SO740022503958924,智己LS8 52 Max+ 奢享大六座,2026-04-16 20:46:38,奢享大六座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO740022503958924,智己LS8 52 Max+ 奢享大六座,2026-04-16 20:46:38,奢享大六座 52 Max+,IM 智控地暖系统,否,N,N,False
SO740026876208009,智己LS8 66 Ultra 奢享大六座,2026-04-16 21:30:15,奢享大六座 66 Ultra,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO740026876208009,智己LS8 66 Ultra 奢享大六座,2026-04-16 21:30:15,奢享大六座 66 Ultra,轮毂,21英寸星夜黑超多辐豪华轮辋,SD-TI21,SD-TI21,True
SO740026876208009,智己LS8 66 Ultra 奢享大六座,2026-04-16 21:30:15,奢享大六座 66 Ultra,内饰,大象灰棕,IN3-ASA,IN3-ASA,True
SO740026876208009,智己LS8 66 Ultra 奢享大六座,2026-04-16 21:30:15,奢享大六座 66 Ultra,全线控转向系统,是,Y,Y,True
SO740026876208009,智己LS8 66 Ultra 奢享大六座,2026-04-16 21:30:15,奢享大六座 66 Ultra,外饰,乔戈里银,EX1-SSA,EX1-SSA,True
SO740026876208009,智己LS8 66 Ultra 奢享大六座,2026-04-16 21:30:15,奢享大六座 66 Ultra,已选,奢华智选包,Pro,Pro,True
SO740026876208009,智己LS8 66 Ultra 奢享大六座,2026-04-16 21:30:15,奢享大六座 66 Ultra,IM 智控地暖系统,是,Y,Y,True
SO740565990273184,智己LS8 66 Ultra 奢享大六座,2026-04-17 21:04:00,奢享大六座 66 Ultra,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO740565990273184,智己LS8 66 Ultra 奢享大六座,2026-04-17 21:04:00,奢享大六座 66 Ultra,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO740565990273184,智己LS8 66 Ultra 奢享大六座,2026-04-17 21:04:00,奢享大六座 66 Ultra,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO740565990273184,智己LS8 66 Ultra 奢享大六座,2026-04-17 21:04:00,奢享大六座 66 Ultra,全线控转向系统,否,N,N,False
SO740565990273184,智己LS8 66 Ultra 奢享大六座,2026-04-17 21:04:00,奢享大六座 66 Ultra,外饰,奥林匹斯黑,EX1-PYX,EX1-PYX,True
SO740565990273184,智己LS8 66 Ultra 奢享大六座,2026-04-17 21:04:00,奢享大六座 66 Ultra,已选,奢华智选包,Pro,Pro,True
SO740565990273184,智己LS8 66 Ultra 奢享大六座,2026-04-17 21:04:00,奢享大六座 66 Ultra,IM 智控地暖系统,否,N,N,False
SO740847183854188,智己LS8 52 Max+ 科技旗舰大五座,2026-06-10 10:20:07,科技旗舰大五座 52 Max+,21.5英寸二排观影屏,否,N,N,False
SO740847183854188,智己LS8 52 Max+ 科技旗舰大五座,2026-06-10 10:20:07,科技旗舰大五座 52 Max+,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO740847183854188,智己LS8 52 Max+ 科技旗舰大五座,2026-06-10 10:20:07,科技旗舰大五座 52 Max+,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO740847183854188,智己LS8 52 Max+ 科技旗舰大五座,2026-06-10 10:20:07,科技旗舰大五座 52 Max+,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO740847183854188,智己LS8 52 Max+ 科技旗舰大五座,2026-06-10 10:20:07,科技旗舰大五座 52 Max+,外饰,阿尔卑斯白,EX1-WSE,EX1-WSE,True
SO740847183854188,智己LS8 52 Max+ 科技旗舰大五座,2026-06-10 10:20:07,科技旗舰大五座 52 Max+,已选,奢华智选包,Pro,Pro,True
SO740847183854188,智己LS8 52 Max+ 科技旗舰大五座,2026-06-10 10:20:07,科技旗舰大五座 52 Max+,IM 智控地暖系统,否,N,N,False
SO740980724968124,智己LS8 66 Ultra 科技旗舰大五座,2026-04-16 20:24:08,科技旗舰大五座 66 Ultra,21.5英寸二排观影屏,是,Y,Y,True
SO740980724968124,智己LS8 66 Ultra 科技旗舰大五座,2026-04-16 20:24:08,科技旗舰大五座 66 Ultra,方向盘,超广角视野全幅柔感瞬热方向盘,Oval,Oval,True
SO740980724968124,智己LS8 66 Ultra 科技旗舰大五座,2026-04-16 20:24:08,科技旗舰大五座 66 Ultra,轮毂,21英寸星耀超多辐豪华轮辋,SD-TI21-J,SD-TI21-J,True
SO740980724968124,智己LS8 66 Ultra 科技旗舰大五座,2026-04-16 20:24:08,科技旗舰大五座 66 Ultra,内饰,大象灰黑,IN2-ASH,IN2-ASH,True
SO740980724968124,智己LS8 66 Ultra 科技旗舰大五座,2026-04-16 20:24:08,科技旗舰大五座 66 Ultra,全线控转向系统,否,N,N,False
SO740980724968124,智己LS8 66 Ultra 科技旗舰大五座,2026-04-16 20:24:08,科技旗舰大五座 66 Ultra,外饰,帕米尔灰,EX1-AEG,EX1-AEG,True
SO740980724968124,智己LS8 66 Ultra 科技旗舰大五座,2026-04-16 20:24:08,科技旗舰大五座 66 Ultra,已选,奢华智选包,Pro,Pro,True
SO740980724968124,智己LS8 66 Ultra 科技旗舰大五座,2026-04-16 20:24:08,科技旗舰大五座 66 Ultra,IM 智控地暖系统,否,N,N,False
